Date,Location,PM2.5,NO2,SO2,AQI
2024-07-05 00:00:00,Chandigarh,134.51999999999998,,4.37,156.52499999999998
2024-07-05 00:00:00,Chennai,154.985,19.195,15.1,95.45200000000001
2024-07-05 00:00:00,Coimbatore,272.69,38.16,28.85,95.81750000000001
2024-07-05 00:00:00,Delhi,139.195,,,172.84
2024-07-05 00:00:00,Hyderabad,262.76,25.26,5.32,129.216
2024-07-05 00:00:00,Indore,219.24,29.75,25.765,119.518
2024-07-05 00:00:00,Jaipur,191.0,12.04,26.65,93.875
2024-07-05 00:00:00,Kochi,138.45333333333335,16.02,,151.0125
2024-07-05 00:00:00,Kolkata,191.01,84.62,32.0775,80.343125
2024-07-05 00:00:00,Lucknow,15.81,19.435000000000002,,105.70166666666665
2024-07-05 00:00:00,Madurai,141.49,51.75,20.575,102.5496666666667
2024-07-05 00:00:00,Mumbai,90.58500000000001,11.84,,51.212500000000006
2024-07-05 00:00:00,Nagpur,146.79,82.88,26.0,119.07374999999999
2024-07-05 00:00:00,Nashik,,37.769999999999996,33.54333333333333,35.656666666666666
2024-07-05 00:00:00,Patna,179.1,,,234.92999999999998
2024-07-05 00:00:00,Pune,276.03,,19.96,117.25499999999998
2024-07-05 00:00:00,Surat,105.14,33.595,33.586666666666666,150.62233333333333
2024-07-06 00:00:00,Ahmedabad,231.08499999999998,,20.21,88.59499999999998
2024-07-06 00:00:00,Bengaluru,,,15.26,178.71333333333334
2024-07-06 00:00:00,Bhopal,,,45.51,187.62666666666667
2024-07-06 00:00:00,Chandigarh,201.95,,12.71,95.31444444444445
2024-07-06 00:00:00,Chennai,,,19.55666666666667,64.59222222222222
2024-07-06 00:00:00,Coimbatore,190.14,91.63,37.95,106.57333333333332
2024-07-06 00:00:00,Delhi,,52.63,37.870000000000005,112.7725
2024-07-06 00:00:00,Hyderabad,58.0,,,58.0
2024-07-06 00:00:00,Indore,210.11499999999998,74.61,26.0,140.615
2024-07-06 00:00:00,Jaipur,,,12.020000000000001,173.42999999999998
2024-07-06 00:00:00,Kochi,212.02999999999997,25.27,14.5,104.54133333333331
2024-07-06 00:00:00,Kolkata,195.33,,6.83,143.3875
2024-07-06 00:00:00,Lucknow,166.44,39.09,,97.06416666666667
2024-07-06 00:00:00,Madurai,192.18,,2.28,97.23
2024-07-06 00:00:00,Mumbai,,7.87,,62.07
2024-07-06 00:00:00,Nagpur,,95.29,7.68,54.585
2024-07-06 00:00:00,Nashik,84.33,52.58,18.584999999999997,72.774
2024-07-06 00:00:00,Patna,,54.18,37.17,141.32000000000002
2024-07-06 00:00:00,Pune,175.66,16.09,,123.88999999999999
2024-07-06 00:00:00,Surat,237.73,,19.73,134.29833333333335
2024-07-07 00:00:00,Ahmedabad,298.09,,38.68,180.945
2024-07-07 00:00:00,Bengaluru,74.915,41.99,30.02,125.59366666666665
2024-07-07 00:00:00,Bhopal,253.49,6.59,22.21,117.86999999999999
2024-07-07 00:00:00,Chandigarh,123.97333333333331,51.900000000000006,35.41,63.93266666666666
2024-07-07 00:00:00,Chennai,213.14,68.07,19.295,98.49375
2024-07-07 00:00:00,Coimbatore,201.68,17.84,,205.92333333333337
2024-07-07 00:00:00,Delhi,,,,23.63
2024-07-07 00:00:00,Hyderabad,202.63,33.84,28.896666666666665,88.45555555555556
2024-07-07 00:00:00,Indore,,,,72.74
2024-07-07 00:00:00,Jaipur,57.89,97.125,,77.5075
2024-07-07 00:00:00,Kochi,,21.4,9.809999999999999,91.46916666666667
2024-07-07 00:00:00,Kolkata,107.82666666666667,28.995,,184.35666666666668
2024-07-07 00:00:00,Lucknow,276.84,29.72,,153.27999999999997
2024-07-07 00:00:00,Madurai,,99.64,10.78,164.05499999999998
2024-07-07 00:00:00,Mumbai,121.76,,20.64,97.15166666666666
2024-07-07 00:00:00,Nagpur,150.355,90.45,4.9,131.7423333333333
2024-07-07 00:00:00,Nashik,204.10666666666665,,17.65,103.38222222222221
2024-07-07 00:00:00,Patna,,51.575,38.2,63.44166666666666
2024-07-07 00:00:00,Pune,142.615,86.79,,129.065
2024-07-07 00:00:00,Surat,180.82,,11.93,222.12333333333333
2024-07-08 00:00:00,Ahmedabad,149.3,58.47666666666667,47.36,106.46229166666669
2024-07-08 00:00:00,Bengaluru,117.695,61.76,,149.06166666666667
2024-07-08 00:00:00,Bhopal,99.6925,,,61.771249999999995
2024-07-08 00:00:00,Chandigarh,79.41,42.755,34.91,61.372499999999995
2024-07-08 00:00:00,Chennai,,39.8,,82.56833333333333
2024-07-08 00:00:00,Coimbatore,,61.49,,61.49
2024-07-08 00:00:00,Delhi,117.96,,23.179999999999996,84.08999999999999
2024-07-08 00:00:00,Hyderabad,,,40.19,226.2675
2024-07-08 00:00:00,Indore,157.87,93.71,33.11,94.89666666666666
2024-07-08 00:00:00,Jaipur,,80.785,29.695,111.756
2024-07-08 00:00:00,Kochi,177.29500000000002,38.8,24.766666666666666,80.28722222222223
2024-07-08 00:00:00,Kolkata,,29.310000000000002,47.91,79.2425
2024-07-08 00:00:00,Lucknow,,80.225,37.51,133.3725
2024-07-08 00:00:00,Madurai,165.67,11.11,48.79,75.18999999999998
2024-07-08 00:00:00,Mumbai,,44.74,,178.29222222222222
2024-07-08 00:00:00,Nagpur,245.435,15.31,44.84,120.33599999999998
2024-07-08 00:00:00,Nashik,,48.17,47.1,46.093333333333334
2024-07-08 00:00:00,Patna,284.425,11.73,35.76,110.63833333333334
2024-07-08 00:00:00,Pune,260.24,27.623333333333335,,144.4611111111111
2024-07-08 00:00:00,Surat,195.84,,,280.775
2024-07-09 00:00:00,Ahmedabad,,,20.07,29.77
2024-07-09 00:00:00,Bengaluru,32.84,,11.8,76.77791666666667
2024-07-09 00:00:00,Bhopal,130.72,64.095,,99.705
2024-07-09 00:00:00,Chandigarh,235.83,,32.696666666666665,147.33041666666668
2024-07-09 00:00:00,Chennai,94.91,40.34,27.27,54.17333333333334
2024-07-09 00:00:00,Coimbatore,,39.114999999999995,47.98,98.09625
2024-07-09 00:00:00,Delhi,61.48,17.9,29.484,63.5635
2024-07-09 00:00:00,Hyderabad,155.19,,22.85,77.14666666666666
2024-07-09 00:00:00,Indore,116.14,45.62,19.62,59.72850000000001
2024-07-09 00:00:00,Jaipur,154.22,,,188.04833333333332
2024-07-09 00:00:00,Kochi,259.8966666666667,,34.285,129.03791666666666
2024-07-09 00:00:00,Kolkata,89.875,93.41,31.84,105.82699999999997
2024-07-09 00:00:00,Lucknow,,,34.33,110.79
2024-07-09 00:00:00,Madurai,,52.173333333333325,15.835,70.11208333333333
2024-07-09 00:00:00,Mumbai,,62.045,,172.58166666666668
2024-07-09 00:00:00,Nagpur,133.73,,,87.03
2024-07-09 00:00:00,Nashik,134.26,,30.61666666666667,78.65888888888888
2024-07-09 00:00:00,Patna,,,,45.80500000000001
2024-07-09 00:00:00,Pune,176.3,46.97,20.310000000000002,73.62733333333334
2024-07-09 00:00:00,Surat,141.27,49.325,26.439999999999998,90.227
2024-07-10 00:00:00,Ahmedabad,113.76,57.18666666666667,10.02,67.44166666666666
2024-07-10 00:00:00,Bengaluru,140.25333333333333,6.37,1.0,108.72266666666667
2024-07-10 00:00:00,Bhopal,132.97,69.79,,98.91666666666667
2024-07-10 00:00:00,Chandigarh,135.38,39.88999999999999,35.14,106.7875
2024-07-10 00:00:00,Chennai,98.57499999999999,13.235,14.85,44.235
2024-07-10 00:00:00,Coimbatore,172.18,47.985,5.81,105.2
2024-07-10 00:00:00,Delhi,,39.78,6.53,44.14
2024-07-10 00:00:00,Hyderabad,135.255,,,135.255
2024-07-10 00:00:00,Indore,216.02,,27.545,118.90958333333333
2024-07-10 00:00:00,Jaipur,27.97,67.69,31.353333333333335,53.75216666666665
2024-07-10 00:00:00,Kochi,,91.8,15.02,114.27999999999999
2024-07-10 00:00:00,Kolkata,155.57,57.56,15.413333333333334,110.37208333333334
2024-07-10 00:00:00,Lucknow,,,40.915,138.08900000000003
2024-07-10 00:00:00,Madurai,100.98,64.85,30.555,71.13791666666667
2024-07-10 00:00:00,Mumbai,40.02,63.05,26.015,44.981249999999996
2024-07-10 00:00:00,Nagpur,120.67,63.28,37.265,78.38499999999999
2024-07-10 00:00:00,Nashik,135.89499999999998,28.42,19.37,101.237
2024-07-10 00:00:00,Patna,254.445,,,318.1625
2024-07-10 00:00:00,Pune,77.89500000000001,38.09,,90.645
2024-07-10 00:00:00,Surat,132.235,51.980000000000004,,114.4775
2024-07-11 00:00:00,Ahmedabad,216.8,73.95,16.78,81.2575
2024-07-11 00:00:00,Bengaluru,,54.385,27.44,33.79833333333334
2024-07-11 00:00:00,Bhopal,139.845,,26.020000000000003,155.40249999999997
2024-07-11 00:00:00,Chandigarh,,62.19199999999999,23.7975,155.261125
2024-07-11 00:00:00,Chennai,177.975,,1.02,89.52125000000001
2024-07-11 00:00:00,Coimbatore,246.41,63.205,23.243333333333336,193.16958333333335
2024-07-11 00:00:00,Delhi,244.5,44.51,39.265,166.4865
2024-07-11 00:00:00,Hyderabad,,11.93,39.11,105.46222222222222
2024-07-11 00:00:00,Indore,266.08,96.32,,151.62374999999997
2024-07-11 00:00:00,Jaipur,174.13,61.66,31.38,96.73499999999999
2024-07-11 00:00:00,Kochi,,21.4,21.493333333333336,49.20111111111111
2024-07-11 00:00:00,Kolkata,,13.07,20.805,55.783750000000005
2024-07-11 00:00:00,Lucknow,99.26,84.62,,100.6875
2024-07-11 00:00:00,Madurai,144.69,53.02,22.15,101.25083333333332
2024-07-11 00:00:00,Mumbai,58.86,,,171.36
2024-07-11 00:00:00,Nagpur,93.16,65.39,10.4,60.855000000000004
2024-07-11 00:00:00,Nashik,68.715,41.485,,56.02666666666667
2024-07-11 00:00:00,Patna,273.85,45.38,,181.14124999999999
2024-07-11 00:00:00,Pune,,,,182.89499999999998
2024-07-11 00:00:00,Surat,10.29,,20.975,166.72333333333333
2024-07-12 00:00:00,Ahmedabad,172.62,,30.790000000000003,156.40499999999997
2024-07-12 00:00:00,Bengaluru,209.47,63.01,30.52,90.2075
2024-07-12 00:00:00,Bhopal,164.05,,10.69,107.82333333333334
2024-07-12 00:00:00,Chandigarh,214.03,,14.57,134.89000000000001
2024-07-12 00:00:00,Chennai,167.20000000000002,20.85,22.549999999999997,99.328
2024-07-12 00:00:00,Coimbatore,,,,166.9275
2024-07-12 00:00:00,Delhi,184.825,26.22,,148.735
2024-07-12 00:00:00,Hyderabad,130.45499999999998,45.54,21.08,107.25899999999999
2024-07-12 00:00:00,Indore,216.65,68.13,16.48,100.42
2024-07-12 00:00:00,Jaipur,,56.056666666666665,26.34,98.61041666666665
2024-07-12 00:00:00,Kochi,,,25.9,80.78166666666665
2024-07-12 00:00:00,Kolkata,115.56,42.93,12.39,118.86100000000002
2024-07-12 00:00:00,Lucknow,,29.88,22.1,74.5775
2024-07-12 00:00:00,Madurai,150.4425,,23.669999999999998,169.145625
2024-07-12 00:00:00,Mumbai,207.63,90.41,29.97,182.684
2024-07-12 00:00:00,Nagpur,,40.086666666666666,31.28,134.39541666666668
2024-07-12 00:00:00,Nashik,,,8.58,106.54
2024-07-12 00:00:00,Patna,72.95,89.85,25.755,146.72875
2024-07-12 00:00:00,Pune,30.37,59.76,,118.4575
2024-07-12 00:00:00,Surat,,,8.613333333333333,81.45277777777778
2024-07-13 00:00:00,Ahmedabad,44.1,,40.0,67.70333333333333
2024-07-13 00:00:00,Bengaluru,,,10.06,37.3975
2024-07-13 00:00:00,Bhopal,116.57333333333334,48.85,25.655,90.19966666666667
2024-07-13 00:00:00,Chandigarh,248.67,62.26,,155.465
2024-07-13 00:00:00,Chennai,195.36,70.45,15.9,82.85
2024-07-13 00:00:00,Coimbatore,113.67999999999999,36.239999999999995,,93.83
2024-07-13 00:00:00,Delhi,,64.54,41.41,60.43888888888889
2024-07-13 00:00:00,Hyderabad,159.57,,,93.4875
2024-07-13 00:00:00,Indore,,46.345,6.81,163.71166666666667
2024-07-13 00:00:00,Jaipur,117.26,63.18,,121.98083333333334
2024-07-13 00:00:00,Kochi,132.05,69.14,19.505,146.26375000000002
2024-07-13 00:00:00,Kolkata,,57.835,24.13,47.226111111111116
2024-07-13 00:00:00,Lucknow,27.01,,22.55666666666667,148.95388888888888
2024-07-13 00:00:00,Madurai,264.66,38.65,,163.62833333333333
2024-07-13 00:00:00,Mumbai,71.78,67.145,,56.646249999999995
2024-07-13 00:00:00,Nagpur,197.05,83.80000000000001,,117.52333333333335
2024-07-13 00:00:00,Nashik,133.75,52.21,,92.98
2024-07-13 00:00:00,Patna,292.47,80.2,,149.08
2024-07-13 00:00:00,Pune,136.60999999999999,,,79.8775
2024-07-13 00:00:00,Surat,136.17749999999998,16.23,7.8149999999999995,82.11449999999999
2024-07-14 00:00:00,Ahmedabad,82.99,5.9,15.83,123.41999999999999
2024-07-14 00:00:00,Bengaluru,208.05,,15.14,124.03
2024-07-14 00:00:00,Bhopal,,40.93,41.9,124.86749999999998
2024-07-14 00:00:00,Chandigarh,,22.095,38.255,36.73500000000001
2024-07-14 00:00:00,Chennai,81.99,,,119.37333333333333
2024-07-14 00:00:00,Coimbatore,,51.605000000000004,33.080000000000005,100.425
2024-07-14 00:00:00,Delhi,33.93,34.64,,114.02
2024-07-14 00:00:00,Hyderabad,59.72,66.11,,62.915
2024-07-14 00:00:00,Indore,,70.11,,70.11
2024-07-14 00:00:00,Jaipur,196.3,54.6125,21.14,146.97616666666664
2024-07-14 00:00:00,Kochi,124.47,37.73,,115.8125
2024-07-14 00:00:00,Kolkata,,42.46,,58.185
2024-07-14 00:00:00,Lucknow,88.02,45.473333333333336,24.845,130.05266666666665
2024-07-14 00:00:00,Madurai,94.56,,,192.91500000000002
2024-07-14 00:00:00,Mumbai,152.195,82.13,49.04,82.39625000000001
2024-07-14 00:00:00,Nagpur,,97.95,29.084999999999997,67.34666666666666
2024-07-14 00:00:00,Nashik,,,41.97,100.5
2024-07-14 00:00:00,Patna,186.1,35.7,33.22,91.0075
2024-07-14 00:00:00,Pune,171.075,47.3,25.75,87.07875
2024-07-14 00:00:00,Surat,,17.81,24.79,88.92125
2024-07-15 00:00:00,Ahmedabad,44.129999999999995,89.52,10.075,113.62099999999998
2024-07-15 00:00:00,Bengaluru,,,,133.0925
2024-07-15 00:00:00,Bhopal,112.21,38.123333333333335,,193.5625
2024-07-15 00:00:00,Chandigarh,135.11,46.19,18.2975,113.4835
2024-07-15 00:00:00,Chennai,25.88,48.305,2.08,25.421666666666667
2024-07-15 00:00:00,Coimbatore,,,23.3,23.3
2024-07-15 00:00:00,Delhi,66.5,83.804,45.55,94.54100000000001
2024-07-15 00:00:00,Hyderabad,148.7575,62.18,6.97,150.6575
2024-07-15 00:00:00,Indore,208.6375,,41.39,92.13916666666665
2024-07-15 00:00:00,Jaipur,,57.235,37.07,48.41875
2024-07-15 00:00:00,Kochi,163.945,41.68,29.53,76.559
2024-07-15 00:00:00,Kolkata,,48.045,48.79,162.715
2024-07-15 00:00:00,Lucknow,204.16500000000002,30.16,25.866666666666664,98.94541666666666
2024-07-15 00:00:00,Madurai,,,,245.70666666666668
2024-07-15 00:00:00,Mumbai,199.8166666666667,59.77,28.676666666666666,106.00306666666668
2024-07-15 00:00:00,Nagpur,271.07,97.35,,161.30666666666664
2024-07-15 00:00:00,Nashik,166.505,,41.21,164.85375000000002
2024-07-15 00:00:00,Patna,,,,
2024-07-15 00:00:00,Pune,,86.0,,159.12555555555556
2024-07-15 00:00:00,Surat,192.71,15.7,,91.67333333333333
2024-07-16 00:00:00,Ahmedabad,168.12,27.53,,82.53666666666668
2024-07-16 00:00:00,Bengaluru,120.84,78.66,,95.21
2024-07-16 00:00:00,Bhopal,274.25,88.18,25.935000000000002,158.405
2024-07-16 00:00:00,Chandigarh,202.12,16.41,,132.22625
2024-07-16 00:00:00,Chennai,108.12,,12.78,58.098749999999995
2024-07-16 00:00:00,Coimbatore,,58.225,15.81,56.14833333333333
2024-07-16 00:00:00,Delhi,227.15,63.864999999999995,4.72,173.66625000000002
2024-07-16 00:00:00,Hyderabad,203.8033333333333,29.9,12.51,88.67466666666665
2024-07-16 00:00:00,Indore,213.89249999999998,38.61,23.39,103.1525
2024-07-16 00:00:00,Jaipur,228.06,22.695,46.96,119.24900000000002
2024-07-16 00:00:00,Kochi,14.759999999999998,,12.405000000000001,114.864375
2024-07-16 00:00:00,Kolkata,299.41,,36.705,118.74875
2024-07-16 00:00:00,Lucknow,93.60499999999999,64.39,,121.00375
2024-07-16 00:00:00,Madurai,,6.83,22.58,14.704999999999998
2024-07-16 00:00:00,Mumbai,97.68333333333334,69.39,,123.93083333333334
2024-07-16 00:00:00,Nagpur,134.09,75.6,25.37,110.18
2024-07-16 00:00:00,Nashik,43.75,35.07,,71.38166666666666
2024-07-16 00:00:00,Patna,298.84,,21.87,132.215
2024-07-16 00:00:00,Pune,,,31.854999999999997,136.82833333333335
2024-07-16 00:00:00,Surat,182.01999999999998,,,202.875
2024-07-17 00:00:00,Ahmedabad,,38.864999999999995,27.84,29.836666666666662
2024-07-17 00:00:00,Bengaluru,,,18.045,18.045
2024-07-17 00:00:00,Bhopal,51.89,61.25,,127.13
2024-07-17 00:00:00,Chandigarh,63.59,,10.68,78.2875
2024-07-17 00:00:00,Chennai,,,,450.2
2024-07-17 00:00:00,Coimbatore,277.84,,27.876666666666665,123.20416666666667
2024-07-17 00:00:00,Delhi,100.13250000000001,93.48,29.353333333333335,120.40450000000001
2024-07-17 00:00:00,Hyderabad,213.765,61.34,30.16,177.37875
2024-07-17 00:00:00,Indore,122.505,20.77,,179.52166666666668
2024-07-17 00:00:00,Jaipur,,72.16499999999999,,166.31583333333333
2024-07-17 00:00:00,Kochi,116.95500000000001,,,131.21277777777777
2024-07-17 00:00:00,Kolkata,,32.03,21.08,133.42
2024-07-17 00:00:00,Lucknow,98.14,20.68,,108.6
2024-07-17 00:00:00,Madurai,203.45,62.86,13.555,84.76125
2024-07-17 00:00:00,Mumbai,,,24.34,146.48083333333332
2024-07-17 00:00:00,Nagpur,178.78,,,221.57999999999998
2024-07-17 00:00:00,Nashik,88.59,,25.59,78.75
2024-07-17 00:00:00,Patna,,44.815,14.99,79.69874999999999
2024-07-17 00:00:00,Pune,114.9025,50.48,7.83,57.737500000000004
2024-07-17 00:00:00,Surat,,,,182.69416666666666
2024-07-18 00:00:00,Ahmedabad,22.37,41.95,26.990000000000002,60.065
2024-07-18 00:00:00,Bengaluru,299.47,49.17,44.370000000000005,167.33066666666664
2024-07-18 00:00:00,Bhopal,,,,64.18166666666667
2024-07-18 00:00:00,Chandigarh,,30.24,,173.27
2024-07-18 00:00:00,Chennai,,46.59,24.15,140.56083333333333
2024-07-18 00:00:00,Coimbatore,153.57,54.84,16.759999999999998,75.05666666666666
2024-07-18 00:00:00,Delhi,214.635,13.75,28.259999999999998,85.97708333333333
2024-07-18 00:00:00,Hyderabad,121.78333333333335,58.0,45.84,151.48466666666667
2024-07-18 00:00:00,Indore,68.75,28.90666666666667,26.869999999999994,41.50888888888888
2024-07-18 00:00:00,Jaipur,111.08500000000001,25.1,,68.0925
2024-07-18 00:00:00,Kochi,,,17.79,70.115
2024-07-18 00:00:00,Kolkata,135.715,54.83,,146.92208333333332
2024-07-18 00:00:00,Lucknow,94.25,10.73,24.355,43.11166666666667
2024-07-18 00:00:00,Madurai,262.88,,15.52,139.70333333333335
2024-07-18 00:00:00,Mumbai,107.22,48.13666666666666,3.0,52.785555555555554
2024-07-18 00:00:00,Nagpur,90.58500000000001,43.42,4.35,84.64433333333334
2024-07-18 00:00:00,Nashik,,,44.62,137.18583333333333
2024-07-18 00:00:00,Patna,118.03,41.7,19.94,65.37
2024-07-18 00:00:00,Pune,142.05,69.4,41.45,157.1775
2024-07-18 00:00:00,Surat,198.09,45.54,39.16,81.22416666666666
2024-07-19 00:00:00,Ahmedabad,34.96,49.53,16.035,38.181250000000006
2024-07-19 00:00:00,Bengaluru,232.65,80.74,,124.25333333333333
2024-07-19 00:00:00,Bhopal,,36.85666666666666,35.86,44.236666666666665
2024-07-19 00:00:00,Chandigarh,,32.43,38.05,60.4975
2024-07-19 00:00:00,Chennai,,28.01,24.436666666666667,150.84722222222223
2024-07-19 00:00:00,Coimbatore,,58.885,35.17,41.025
2024-07-19 00:00:00,Delhi,143.46,64.8,31.72,152.995
2024-07-19 00:00:00,Hyderabad,50.51,27.37,,114.02333333333333
2024-07-19 00:00:00,Indore,,24.15,33.395,124.94375
2024-07-19 00:00:00,Jaipur,,,12.84,136.7875
2024-07-19 00:00:00,Kochi,92.7,,39.52,123.27625
2024-07-19 00:00:00,Kolkata,34.22,47.03,13.13,120.83466666666666
2024-07-19 00:00:00,Lucknow,55.665,,23.95,100.70166666666667
2024-07-19 00:00:00,Madurai,107.675,41.67,,158.640625
2024-07-19 00:00:00,Mumbai,87.90666666666668,57.165000000000006,33.2,59.015416666666674
2024-07-19 00:00:00,Nagpur,124.94,64.9,17.31,70.21700000000001
2024-07-19 00:00:00,Nashik,,82.6,36.6,53.093333333333334
2024-07-19 00:00:00,Patna,207.5,,43.62,89.48333333333333
2024-07-19 00:00:00,Pune,,45.150000000000006,23.595,48.78666666666667
2024-07-19 00:00:00,Surat,102.615,,33.526666666666664,84.16611111111112
2024-07-20 00:00:00,Ahmedabad,251.15,73.146,30.43,169.134
2024-07-20 00:00:00,Bengaluru,187.38,,42.64,161.6211111111111
2024-07-20 00:00:00,Bhopal,104.17,,44.75,97.8175
2024-07-20 00:00:00,Chandigarh,151.255,7.96,45.28,94.728
2024-07-20 00:00:00,Chennai,159.155,,29.794999999999998,73.34
2024-07-20 00:00:00,Coimbatore,140.25,,7.9,76.12416666666667
2024-07-20 00:00:00,Delhi,86.2,,,195.66111111111113
2024-07-20 00:00:00,Hyderabad,,15.4,35.46,123.11749999999999
2024-07-20 00:00:00,Indore,,79.44666666666667,,76.37222222222222
2024-07-20 00:00:00,Jaipur,288.07,,16.36,165.73250000000002
2024-07-20 00:00:00,Kochi,88.23,,2.07,81.645
2024-07-20 00:00:00,Kolkata,27.48,,,176.84333333333336
2024-07-20 00:00:00,Lucknow,,98.37,18.285,58.3275
2024-07-20 00:00:00,Madurai,127.48,71.95,24.62,78.94375
2024-07-20 00:00:00,Mumbai,126.61,95.28,,169.27
2024-07-20 00:00:00,Nagpur,68.72,,23.4,83.695
2024-07-20 00:00:00,Nashik,42.37,,33.9,146.19666666666666
2024-07-20 00:00:00,Patna,253.75,,16.53,248.50333333333333
2024-07-20 00:00:00,Pune,,55.49,28.096666666666664,150.17388888888888
2024-07-20 00:00:00,Surat,287.71,45.5,,129.10333333333332
2024-07-21 00:00:00,Ahmedabad,212.415,65.962,,163.81258333333335
2024-07-21 00:00:00,Bengaluru,140.285,88.11,37.1475,94.98062499999999
2024-07-21 00:00:00,Bhopal,,65.35,6.16,150.91666666666669
2024-07-21 00:00:00,Chandigarh,212.3,41.123333333333335,5.575,99.45666666666666
2024-07-21 00:00:00,Chennai,,12.64,1.91,30.155
2024-07-21 00:00:00,Coimbatore,266.16,34.405,,150.28250000000003
2024-07-21 00:00:00,Delhi,,,25.744999999999997,25.744999999999997
2024-07-21 00:00:00,Hyderabad,192.70499999999998,45.705,13.95,69.46499999999999
2024-07-21 00:00:00,Indore,290.86,,24.025,172.345
2024-07-21 00:00:00,Jaipur,289.67,65.29,12.71,122.55666666666667
2024-07-21 00:00:00,Kochi,,19.13,41.67,110.34
2024-07-21 00:00:00,Kolkata,89.84,,,147.01277777777776
2024-07-21 00:00:00,Lucknow,124.4325,30.58,1.89,75.1985
2024-07-21 00:00:00,Madurai,25.865,27.99,,26.9275
2024-07-21 00:00:00,Mumbai,156.98333333333332,62.205,48.97,73.37833333333333
2024-07-21 00:00:00,Nagpur,,63.69333333333333,,175.09444444444443
2024-07-21 00:00:00,Nashik,,83.12,,89.73
2024-07-21 00:00:00,Patna,157.28,72.06,31.91,75.995
2024-07-21 00:00:00,Pune,103.96799999999999,93.32,,88.87991666666667
2024-07-21 00:00:00,Surat,223.65,76.64,37.96,107.2575
2024-07-22 00:00:00,Ahmedabad,188.27,24.985,37.16,103.40299999999999
2024-07-22 00:00:00,Bengaluru,255.48,45.52,23.400000000000002,104.8425
2024-07-22 00:00:00,Bhopal,,,22.009999999999998,49.754999999999995
2024-07-22 00:00:00,Chandigarh,121.25500000000001,,14.57,153.89625
2024-07-22 00:00:00,Chennai,132.97,16.34,,172.795
2024-07-22 00:00:00,Coimbatore,,,37.25,102.53333333333335
2024-07-22 00:00:00,Delhi,,36.00666666666667,9.8,95.27541666666667
2024-07-22 00:00:00,Hyderabad,157.47,45.145,40.56,71.57249999999999
2024-07-22 00:00:00,Indore,112.265,66.62,41.99,126.851
2024-07-22 00:00:00,Jaipur,163.74200000000002,,18.265,91.0035
2024-07-22 00:00:00,Kochi,295.25,98.8,12.41,188.81124999999997
2024-07-22 00:00:00,Kolkata,129.525,20.21,,209.29833333333337
2024-07-22 00:00:00,Lucknow,120.48,,13.313333333333333,125.01208333333334
2024-07-22 00:00:00,Madurai,,19.73,,84.485
2024-07-22 00:00:00,Mumbai,115.62,52.34,34.91,108.51000000000002
2024-07-22 00:00:00,Nagpur,243.58,58.97,37.699999999999996,100.4525
2024-07-22 00:00:00,Nashik,,64.76,15.25,76.16666666666667
2024-07-22 00:00:00,Patna,,44.975,23.03,133.58833333333334
2024-07-22 00:00:00,Pune,98.425,,15.23,114.71611111111112
2024-07-22 00:00:00,Surat,,48.755,32.695,40.725
2024-07-23 00:00:00,Ahmedabad,185.095,98.61,18.675,90.8775
2024-07-23 00:00:00,Bengaluru,,49.214999999999996,,168.9572222222222
2024-07-23 00:00:00,Bhopal,294.39,38.99,,187.53875
2024-07-23 00:00:00,Chandigarh,,,,248.75
2024-07-23 00:00:00,Chennai,142.02,27.58,27.354999999999997,65.65166666666667
2024-07-23 00:00:00,Coimbatore,57.15,,15.0,36.075
2024-07-23 00:00:00,Delhi,,32.12,26.25,90.16666666666667
2024-07-23 00:00:00,Hyderabad,139.262,54.47,46.21,72.0664
2024-07-23 00:00:00,Indore,178.28,,,134.025
2024-07-23 00:00:00,Jaipur,27.34,34.61666666666667,36.46,128.39791666666667
2024-07-23 00:00:00,Kochi,202.65,52.74,,123.43666666666667
2024-07-23 00:00:00,Kolkata,,76.54,29.68,79.24875
2024-07-23 00:00:00,Lucknow,93.96,27.505,28.53,100.328
2024-07-23 00:00:00,Madurai,,16.96,,102.9833333333333
2024-07-23 00:00:00,Mumbai,139.95000000000002,,,125.92500000000003
2024-07-23 00:00:00,Nagpur,52.625,,24.723333333333333,80.36708333333334
2024-07-23 00:00:00,Nashik,,,24.145,131.25166666666667
2024-07-23 00:00:00,Patna,186.0575,45.495,,124.81083333333333
2024-07-23 00:00:00,Pune,100.22,24.68,5.45,56.596666666666664
2024-07-23 00:00:00,Surat,,57.995,23.54,59.88166666666666
2024-07-24 00:00:00,Ahmedabad,,84.28,27.17,108.94333333333333
2024-07-24 00:00:00,Bengaluru,130.95,,,183.59
2024-07-24 00:00:00,Bhopal,125.44,8.45,36.51,105.99999999999999
2024-07-24 00:00:00,Chandigarh,,59.79,14.68,44.56777777777777
2024-07-24 00:00:00,Chennai,174.37,38.38,7.32,73.35666666666667
2024-07-24 00:00:00,Coimbatore,90.38,67.265,,131.82055555555553
2024-07-24 00:00:00,Delhi,187.45,49.58,13.3,108.28666666666666
2024-07-24 00:00:00,Hyderabad,214.44,,12.095,177.84125000000003
2024-07-24 00:00:00,Indore,117.69000000000001,,,95.26
2024-07-24 00:00:00,Jaipur,24.19,42.300000000000004,21.24,29.243333333333336
2024-07-24 00:00:00,Kochi,185.03,,13.48,89.0988888888889
2024-07-24 00:00:00,Kolkata,18.04,46.276666666666664,,93.23666666666666
